id,qid1,qid2,answer1,answer2,is_duplicate
8257,16515,16516,Adakah yang mendapatkan sim ketergantungan jio 4g gratis yang diberikan ketergantungan kepada pengguna handset 4g?,Mengapa Krishna tidak meminta Barbarik untuk tidak menggunakan ketiga anak panah tersebut?,0
8258,16517,16518,Mengapa kita kehilangan teman seiring bertambahnya usia?,Mengapa kita kehilangan teman seiring bertambahnya usia?,1
8259,16519,16520,Apa yang terjadi dengan Letsbuydrink.com?,Apa yang terjadi dengan ymdb.com?,0
8260,16521,16522,Apa ponsel terbaik di bawah 20.000?,Apa Hp terbaik di bawah 20.000?,1
8261,16523,16524,"Kegiatan apa yang sebaiknya dilakukan bersama anak-anak saat mengunjungi Huanghua, Hebei, China?","Kegiatan apa yang sebaiknya dilakukan bersama anak-anak saat mengunjungi Nan'gong, Hebei, China?",0
8262,16525,16526,Apa itu Skagen?,Seperti apa jam tangan Skagen?,0
8263,16527,16528,Apa saja cara untuk bunuh diri?,"Selain gantung diri, apa cara lain orang bunuh diri?",1
8264,16529,16530,Bagaimana saya menjual ginjal saya dan berapa banyak yang bisa saya dapatkan? Apakah ini legal?,Bagaimana cara menjual ginjal saya?,0
8265,16531,16532,"Menurut saya transgender itu aneh, tapi saya tetap mendukung hak mereka untuk menjadi transgender, apakah saya salah?","Saya pikir orang transgender itu aneh, tapi saya tetap mendukung hak mereka. Apakah aku salah?",1
8266,16533,16534,Apa saja jenis efek sterik? Adakah yang bisa menjelaskan secara detail?,Apa itu reaksi Norrish tipe-I dan tipe-II. Adakah yang bisa menjelaskannya dengan contoh?,0
8267,16535,16536,"Apa pendapat ahli bahasa tentang ""ini"" dan ""itu""?",Apa yang dilakukan ahli bahasa?,0
8268,16537,16538,"Apa arti dari ""ikuti kelinci putih""? Dari mana asalnya?","Dari mana ungkapan ""dapatkan petunjuk"" berasal? Apa artinya?",0
8269,16539,16540,Apakah Jennifer Aniston orang India?,Siapakah Jennifer Aniston?,0
8270,16541,16542,Seperti apa cuaca di Fort Benning dibandingkan dengan Seattle?,Bagaimana cuaca di Fort Benning dibandingkan dengan Miami?,0
8271,16543,16544,"Perguruan tinggi mana yang terbaik untuk teknik komputer di Gujarat, India dan dunia?",Apa perguruan tinggi terbaik untuk teknik komputer di India?,0
8272,16545,16546,Apakah mungkin mengembangkan sulfhemoglobinemia akibat menelan glukosamin sulfat dalam jumlah besar?,Bagaimana muatan pada sulfat ditentukan?,0
8273,16547,16548,Akankah China menjadi negara demokrasi?,Akankah China menjadi negara demokrasi sejati?,1
8274,16549,16550,Bagaimana saya bisa secara khusus meningkatkan bahasa Inggris saya?,Bagaimana cara meningkatkan pelafalan bahasa Inggris saya?,1
8275,16551,16552,Apakah makan habbatussauda (jintan hitam) akan mempengaruhi kehamilan?,Bisakah minyak jintan hitam menyembuhkan kanker?,0
8276,16553,16554,"Saat bernafas dalam bernyanyi, apakah perut bagian tubuh saya bergerak maju?",Bagaimana bernyanyi dapat membantu pernapasan?,0
8277,16555,16556,Apa yang diperlukan untuk menjadi pengembang perangkat lunak yang hebat?,Apa yang diperlukan untuk menjadi insinyur perangkat lunak yang hebat?,0
8278,16557,16558,Apakah situs web terkait seks ilegal di India?,Bagaimana saya bisa menerima uang di India untuk situs web ilegal saya?,0
8279,16559,16560,Analisis bisnis Aima?,"Selain dari keuangan/perbankan investasi/Wall Street, apa saja karir bergaji tinggi lainnya di NYC?",0
8280,16561,16562,Apa yang saya perlukan untuk memulai bisnis saya sendiri?,Apa yang harus diketahui oleh semua pengusaha pemula sebelum memulai bisnis pertama mereka?,0
8281,16563,16564,Bagaimana saya bisa menjadi lebih fokus pada sekolah?,Bagaimana saya bisa menjadi fokus pada sekolah?,1
8282,16565,16566,Apa yang perlu Anda lakukan untuk soft opening kedai kopi?,Apa rahasia kedai kopi yang sukses?,1
8283,16567,16568,Akankah Ratu Elizabeth II dianggap liberal secara politik?,Apa yang akan terjadi pada Raja setelah Ratu Elizabeth II meninggal?,0
8284,16569,16570,Bisakah saya tidak menggunakan Facebook Workplace tanpa alamat email domain yang unik?,Apakah ada cara untuk mengatur ulang alamat email unggahan pribadi Facebook saya?,1
8285,16571,16572,Apakah AngularJS 1.x masih layak dipelajari?,"Haruskah saya mempelajari AngularJS 2.x, atau mulai dengan 1.x?",0
8286,16573,16574,Bagaimana rasanya memiliki kelinci percobaan?,Bagaimana rasanya memelihara babi guinea?,1
8287,16575,16576,Bagaimana cara bergabung dengan industri pornografi sebagai pria transgender?,Bagaimana seorang wanita transgender bisa bergabung dengan industri porno?,1
8288,16577,16578,"Apa bentuk progresif dari kata ""ser"" dalam bahasa Spanyol?","Bagaimana Anda mengkonjugasikan kata kerja ""bernafas""?",0
8289,16579,16580,Bagaimana Anda membuat penawaran untuk pelanggan bisnis layanan produksi video Anda?,Bagaimana cara memulai bisnis layanan pelanggan?,0
8290,16581,16582,Apa tujuan hidup yang sebenarnya?,Bagaimana Anda menemukan tujuan hidup Anda?,0
8291,16583,16584,Bagaimana ekonomi India bekerja?,Bagaimana ekonomi India bekerja?,1
8292,16585,16586,Bagaimana tahun 2016 bagi Anda?,Bagaimana tahun 2016 bagi Anda?,1
8293,16587,16588,Bagaimana saya dapat meningkatkan tulisan deskriptif saya?,Bagaimana saya bisa meningkatkan tulisan deskriptif ini?,0
8294,16589,16590,Berapa lama otak beku bisa bertahan?,"Dalam panas tertentu, berapa lama air gula membeku?",0
8295,16591,16592,Apa pendapat cowok tentang cewek yang kentut?,Peluang kerja setelah mtech VLSI dari NIT Jalandhar dan lanjutan VLSI dari Sandeepani VLSI Bangalore?,0
8296,16593,16594,Kenapa cewek suka badboy?,Mengapa perempuan tertarik pada laki-laki nakal?,0
8297,16595,16596,Apakah baik atau buruk mencampurkan susu murni dengan madu dan meminumnya setiap pagi?,Apa yang terjadi jika susu dicampur dengan madu?,0
8298,16597,16598,Mengapa Anda menandai pertanyaan saya sebagai perlu perbaikan?,"Mengapa pertanyaan yang jelas, benar, dan sah ditandai sebagai perlu diperbaiki?",1
8299,16599,16600,Bagaimana Anda memulai layanan pendamping dan pengupasan pria?,Apakah ada pekerjaan pendamping pria asli dan tidak palsu di Kolkata?,1
8300,16601,16602,Bagaimana karir dalam sosiologi berubah dan apa yang diperlukan untuk tetap terkini?,Bagaimana karier di bidang kimia berubah dan apa yang diperlukan untuk tetap mengikuti perkembangan?,0
8301,16603,16604,Bagaimana Diagnosis Diabetes Melitus?,Apa itu diabetes melitus?,0
8302,16605,16606,Kursus apa yang bisa ditempuh di AS setelah melakukan MBA di bidang keuangan dari India?,Kursus manajemen apa yang dapat ditempuh di AS setelah mengambil gelar MBA dari India?,0
8303,16607,16608,Apa yang seharusnya menjadi puisi?,Apa itu puisi?,0
8304,16609,16610,"Guys, apakah itu mematikan Anda ketika Anda menemukan gadis yang Anda ajak bicara hanya setinggi 4 kaki 9 inci?",Apa npm di sudut 2?,0
8305,16611,16612,Di mana saya bisa mendapatkan ganja di Bangalore?,"Di mana saya bisa mendapatkan ganja berkualitas tinggi (ganja, ganja) di Bangalore?",1
8306,16613,16614,Mengapa Jerman di WW2 memiliki teknologi canggih seperti itu?,Bagaimana orang Jerman begitu maju secara ilmiah / teknologi dalam Perang Dunia II?,1
8307,16615,16616,"Bagaimana saya bisa berinteraksi dan membebaskan diri dari kerabat... maaf, saya tidak tahu bagaimana menjawab pertanyaan ini dengan lebih baik.","Saya sedang menulis esai panjang saya dalam bahasa Inggris dan telah memilih buku dan pertanyaan. Masalahnya adalah buku itu memiliki 'cerita di dalam cerita' dan saya tidak tahu bagaimana menghubungkannya dengan pertanyaan EE saya. Apa yang harus saya cari saat membaca, dan bagaimana saya memastikan bahwa saya memiliki cukup analisis yang mencakup 4000 kata?",0
8308,16617,16618,Apa saja hal yang harus diketahui pada usia 16 tahun?,Apa saja hal yang menurut Anda harus diketahui seorang anak sebelum mereka berusia 18 tahun?,0
8309,16619,16620,Siapa yang menemukan bola lampu?,Siapa yang menemukan bola lampu? Bagaimana ide itu datang kepada mereka?,1
8310,16621,16622,Bagaimana sistem gender berasal dan berkembang dalam suatu bahasa?,Apakah ada teori yang kredibel tentang munculnya gender gramatikal?,0
8311,16623,16624,Bagaimana cara menjadi kepribadian/bintang YouTube yang sukses?,Bagaimana seseorang bisa menjadi YouTuber yang sukses?,1
8312,16625,16626,Saya seorang mahasiswa arsitektur dari India yang ingin membeli laptop dengan anggaran 50rb hingga 65rb rupee. Apa beberapa saran?,Apa laptop gaming terbaik di bawah 50rb?,0
8313,16627,16628,Apakah kemenangan Trump akan mempengaruhi mahasiswa India di AS?,Apa arti kemenangan Trump bagi lulusan India?,1
8314,16629,16630,Bagaimana Donald Trump memenangkan Pemilihan Presiden AS 2016?,Mengapa Donald Trump memenangkan pemilu Amerika 2016?,1
8315,16631,16632,Bagaimana cara menghubungi peretas sungguhan?,Bagaimana saya bisa menyewa seorang hacker?,1
8316,16633,16634,Mengapa pengguna Quora tidak menggunakan Google terlebih dahulu sebelum mengajukan pertanyaan?,Mengapa beberapa orang menggunakan Quora ketika kamus atau Google dapat digunakan sebagai gantinya?,1
8317,16635,16636,Apa sertifikasi untuk menjadi pelatih korporat dalam soft skill?,Saya bekerja sebagai pengembang perangkat lunak di MNC. Saya merasa bukan ini yang saya inginkan. Saya ingin menjadi pelatih korporat/orator/pelatih keterampilan lunak. Apa yang harus saya lakukan?,0
8318,16637,16638,Bagaimana saya bisa menghasilkan uang dengan video YouTube?,Bagaimana saya bisa menghasilkan uang di YouTube?,1
8319,16639,16640,Mengapa Spotify tidak tersedia di India?,Daniel Ek: Kapan spotify tersedia di India?,1
8320,16641,16642,Apa peluang kerja untuk insinyur perangkat lunak di sektor pemerintah (India) dengan gaji yang bagus? Apa batasan usia dan nama ujian?,Apa kode pakaian terbaik untuk insinyur perangkat lunak?,0
8321,16643,16644,Bagaimana Anda mengajukan ide untuk film dokumenter?,Bagaimana cara mengajukan ide untuk film dokumenter?,1
8322,16645,16646,Bisakah kita minum susu dan jus campuran bit?,"Apakah baik untuk kesehatan minum susu, jus buah di malam hari sebelum tidur?",0
8323,16647,16648,Bagaimana seorang penulis mendapatkan lebih banyak penayangan dan upvote di Quora?,Bagaimana cara mendapatkan lebih banyak penayangan dan suara positif di Quora?,1
8324,16649,16650,Mengapa orang benci minum air putih?,Bagaimana kebanyakan orang minum air di luar rumah mereka?,0
8325,16651,16652,Bisakah seorang psikopat mencintai?,Mungkinkah seorang psikopat jatuh cinta?,1
8326,16653,16654,Apakah kellogs corn flakes baik untuk menurunkan berat badan?,Apakah wasit sepak bola internasional bias terhadap tim dari Afrika?,0
8327,16655,16656,Apa meme favoritmu?,Mana meme favoritmu?,1
8328,16657,16658,Bagaimana persiapan gmat dari EDUSHASHTRA SAJA…?,Apa sajakah cara terbaik untuk belajar atau mempersiapkan GMAT?,0
8329,16659,16660,Bagaimana cara kerja lilin pengatur waktu?,Materi apa itu lilin?,0
8330,16661,16662,Apakah Google itu situs web atau mesin telusur?, Mengapa saya mempercayai mesin telusur Google?,0
8331,16663,16664,Mengapa pernis Marine tahan air?,Terbuat dari apa korek api tahan air?,0
8332,16665,16666,Bagaimana pelarangan uang kertas 500 dan 1000 rupee akan mengekang korupsi dan uang gelap di India?,Akankah demonetisasi uang kertas 500 dan 1000 rupee benar-benar membantu membatasi uang gelap di India?,1
8333,16667,16668,Apa yang membuat German Shepherd/Great Pyrenees mencampurkan pasangan yang begitu setia?,Apa yang membuat campuran Labrador/Great Dane menjadi pendamping yang setia?,1
8334,16669,16670,Apa ulasan Anda tentang The Walking Dead (seri video game)?,Apa ulasan Anda tentang The Walking Dead (serial TV)?,0
8335,16671,16672,"Bagaimana layanan berbagi foto seperti Instagram, Picplz, dan Path berencana menghasilkan uang?",Bagaimana Anda bisa menghasilkan uang dengan Instagram?,0
8336,16673,16674,Apa fakta paling menakjubkan tentang kota Anda?,Apa fakta paling menakjubkan tentang suatu negara?,0
8337,16675,16676,Apa kualitas Raja Rahwana yang membuatnya menjadi raja besar Lanka?,Bahasa apa yang digunakan raja Rahwana?,0
8338,16677,16678,Apa itu hidup? Apa yang kita kejar? Apakah ini sudah ditentukan sebelumnya?,Apa itu hidup? Apa yang kita kejar?,1
8339,16679,16680,"Jika sebatang pohon tumbang di hutan dan tidak ada orang di sekitarnya yang mendengarnya, apakah itu menimbulkan suara?","Jika sebuah pohon tumbang di hutan dan tidak ada yang mendengarnya, apakah itu mengeluarkan suara?",1
8340,16681,16682,Apa perbedaan antara Uber dan Lyft?,Bagaimana saya bisa menghubungi layanan pelanggan Lyft? Apakah mereka memiliki nomor telepon?,0
8341,16683,16684,Apakah Elon Musk seorang INTJ atau INTP?,Apakah Elon Musk seorang INTJ?,1
8342,16685,16686,Apa pernyataan tesis yang baik untuk mendefinisikan cinta sejati?,Apa itu cinta?,0
8343,16687,16688,Bagaimana saya harus bersiap untuk Clat 2017?,Bagaimana saya mempersiapkan diri untuk CLAT 2017?,1
8344,16689,16690,Bagaimana saya bisa mengembangkan keterampilan berbicara bahasa Inggris saya?,Bagaimana cara meningkatkan kemampuan bahasa Inggris lisan saya?,1
8345,16691,16692,Di mana saya dapat menemukan pembagi HDMI tanpa jeda sama sekali?,Mengapa saya menggunakan port HDMI?,0
8346,16693,16694,Apakah India membutuhkan kediktatoran?,Apakah India membutuhkan kediktatoran?,1
8347,16695,16696,Apa saja situs web terbaik untuk mengunduh film?,Apa situs terbaik untuk mengunduh film?,1
8348,16697,16698,Akankah demonetisasi mata uang benar-benar membatasi uang hitam di India?,Apa itu file PAR?,0
8349,16699,16700,"Apakah ada komputer kuantum dalam produksi atau masih hanya ""komponen""?",Apa itu komputer kuantum?,0
8350,16701,16702,Bagaimana cara menurunkan berat badan secara ayurveda?,Bagaimana cara menurunkan berat badan di usia 55?,1
8351,16703,16704,"Kode batang saya menunjukkan telah ditebus, tetapi saya belum menerima sms pertama (Mengenai nomor pesanan) dari Reliance jio?",Saya terpilih untuk Tech Mahindra tetapi saya masih belum menerima surat penawaran karena formalitas belum selesai. Aku mengacaukan kode pos alamat rumah. Apakah mereka akan menolak saya selama pemeriksaan latar belakang?,0
8352,16705,16706,Siapa desain terbaik?,Siapa desainer terbaik eropa?,0
8353,16707,16708,Apakah kita punya masalah?,"Apakah kita berpikir, hanya karena kita punya masalah?",0
8354,16709,16710,Bagaimana saya bisa tomat utuh?,Apa itu tomat Allegro?,0
8355,16711,16712,Mengapa Kekaisaran Romawi tidak menaklukkan Persia?,Mengapa orang Romawi tidak bisa menaklukkan Viking?,0
8356,16713,16714,Bagaimana Leonardo DiCaprio bisa memenangkan penghargaan Oscar?,Mengapa Leonardo DiCaprio belum memenangkan Oscar?,0
8357,16715,16716,Apa satu hal yang paling membuatmu takut?,Apa hal yang paling membuatmu takut?,1
8358,16717,16718,"Mengapa lalu lintas dari Quora muncul sebagai ""langsung / tidak ada"" dalam laporan Google Analytics saya?",Mengapa klik dari Quora muncul sebagai lalu lintas langsung di laporan Google Analytics saya?,1
8359,16719,16720,Bagaimana politik memengaruhi pasar saham?,Bagaimana skenario politik mempengaruhi pasar saham?,1
8360,16721,16722,Bagaimana cara menemukan nama bahasa Inggris yang bagus untuk diri saya sendiri?,Bagaimana saya bisa mendapatkan nama bahasa Inggris yang bagus?,1
8361,16723,16724,Bagaimana orang Rusia bisa mendapatkan pekerjaan yang lebih baik di India?,Bagaimana orang Rusia bisa mendapatkan pekerjaan yang lebih baik di delhi?,0
8362,16725,16726,Apakah pil Vimax benar-benar bekerja? Mengapa atau mengapa tidak?,Apa itu pil Vimax dan bagaimana cara menggunakannya?,1
8363,16727,16728,Bagaimana cara mendapatkan dana sebesar 1000000 $ untuk Startup pendidikan saya?,Bisakah seorang dokter di AS berhenti dan menjadi perawat?,0
8364,16729,16730,Apa saja contoh komunikasi nonverbal kinesik?,Apa saja contoh komunikasi kinesik?,0
8365,16731,16732,Apa buku self-help terbaik yang pernah Anda baca?,Apa buku self-help teratas yang harus saya baca?,1
8366,16733,16734,Apa nama penyu Teenage Mutant Ninja? Apa warna bandana yang dipakai masing-masing?,Apa mainan Teenage Mutant Ninja Turtles yang paling keren?,0
8367,16735,16736,Berapa nilai nifty rsi sekarang?,"Negara mana yang lebih baik untuk gelar Master di bidang teknik lingkungan, Jerman atau Kanada?",0
8368,16737,16738,Siapa yang akan menggantikan John Key sebagai PM Selandia Baru berikutnya?,Menurut Anda siapa yang akan menjadi perdana menteri Selandia Baru setelah John Key mengundurkan diri?,1
8369,16739,16740,Manakah penyedia asuransi kesehatan terbaik?,Manakah penyedia asuransi kesehatan terbaik di Epic?,0
8370,16741,16742,Apa cara terbaik untuk memikirkan ide untuk startup di India?,Apa ide terbaik untuk startup di India?,1
8371,16743,16744,Bagaimana cara saya belajar [matematika]\LaTeX[/math]?,Di mana saya bisa belajar LaTeX?,1
8372,16745,16746,Apakah ada aturan perkeretaapian yang menentukan kapan tempat berlabuh tengah dapat diletakkan di kereta api India?,Berapa perkiraan gaji pilot loko di Kereta Api India?,0
8373,16747,16748,Bagaimana saya harus meningkatkan keterampilan berbicara dan menulis bahasa Inggris saya?,Bagaimana cara meningkatkan keterampilan menulis bahasa Inggris saya?,1
8374,16749,16750,Apa yang harus Anda lakukan jika ingin menurunkan banyak berat badan?,Bagaimana saya harus menurunkan berat badan?,1
8375,16751,16752,"Apakah bintang yang kita lihat di malam hari termasuk dalam galaksi Bima Sakti kita? Atau, apakah ada kemungkinan mereka berada di luar galaksi kita?",Apakah semua bintang yang kita lihat di langit merupakan bagian dari Galaksi Bima Sakti?,1
8376,16753,16754,Bagaimana Anda bertemu pacar Anda?,Bagaimana Anda bertemu pacar Anda?,1
8377,16755,16756,Kemeja apa yang terlihat bagus dengan celana abu-abu?,Kemeja apa yang terlihat bagus dengan warna abu-abu?,0
8378,16757,16758,Bagaimana mengubah ide menjadi tindakan?,Bagaimana cara mengubah ide saya menjadi tindakan?,1
8379,16759,16760,Apakah ada obat untuk vitiligo?,Apakah ada pengobatan untuk vitiligo?,1
8380,16761,16762,Di mana saya bisa mendapatkan operasi penurunan berat badan?,Apakah operasi penurunan berat badan baik?,0
